salesorderid,customerid,orderdate,orderquantity,productid,unitprice,linetotal
72355,11359,2014-05-06,1,872,8.99,8.99
72355,11359,2014-05-06,1,870,4.99,4.99
72355,11359,2014-05-06,1,873,2.29,2.29
72356,15127,2014-05-06,1,978,742.35,742.35
72356,15127,2014-05-06,1,923,4.99,4.99
72356,15127,2014-05-06,1,934,28.99,28.99
72357,27987,2014-05-06,1,977,539.99,539.99
72357,27987,2014-05-06,1,872,8.99,8.99
72357,27987,2014-05-06,1,870,4.99,4.99
72358,14039,2014-05-07,1,954,2384.07,2384.07
72358,14039,2014-05-07,1,711,34.99,34.99
72359,14319,2014-05-07,1,922,3.99,3.99
72359,14319,2014-05-07,1,932,24.99,24.99
72359,14319,2014-05-07,1,711,34.99,34.99
72360,21182,2014-05-07,1,929,29.99,29.99
72360,21182,2014-05-07,1,873,2.29,2.29
72361,17731,2014-05-07,1,931,21.49,21.49
72361,17731,2014-05-07,1,873,2.29,2.29
72362,26426,2014-05-07,1,867,69.99,69.99
72363,15727,2014-05-07,1,708,34.99,34.99
72364,18715,2014-05-07,1,882,53.99,53.99
72365,13666,2014-05-07,1,779,2319.99,2319.99
72365,13666,2014-05-07,1,873,2.29,2.29
72366,17097,2014-05-07,1,980,769.49,769.49
72366,17097,2014-05-07,1,921,4.99,4.99
72366,17097,2014-05-07,1,929,29.99,29.99
72366,17097,2014-05-07,1,708,34.99,34.99
72367,25777,2014-05-07,1,784,2294.99,2294.99
72367,25777,2014-05-07,1,871,9.99,9.99
72367,25777,2014-05-07,1,870,4.99,4.99
72368,20564,2014-05-07,1,780,2319.99,2319.99
72368,20564,2014-05-07,1,921,4.99,4.99
72368,20564,2014-05-07,1,930,35.0,35.0
72369,29211,2014-05-07,1,922,3.99,3.99
72369,29211,2014-05-07,1,932,24.99,24.99
72369,29211,2014-05-07,1,873,2.29,2.29
72370,11711,2014-05-07,1,922,3.99,3.99
72370,11711,2014-05-07,1,931,21.49,21.49
72370,11711,2014-05-07,1,707,34.99,34.99
72371,11131,2014-05-07,1,921,4.99,4.99
72371,11131,2014-05-07,1,928,24.99,24.99
72372,21154,2014-05-07,1,871,9.99,9.99
72372,21154,2014-05-07,1,870,4.99,4.99
72372,21154,2014-05-07,1,708,34.99,34.99
72372,21154,2014-05-07,1,859,24.49,24.49
72373,21705,2014-05-07,1,870,4.99,4.99
72373,21705,2014-05-07,1,871,9.99,9.99
72373,21705,2014-05-07,1,708,34.99,34.99
72374,17687,2014-05-07,1,870,4.99,4.99
72374,17687,2014-05-07,1,708,34.99,34.99
72375,17132,2014-05-07,1,870,4.99,4.99
72376,21752,2014-05-07,1,921,4.99,4.99
72376,21752,2014-05-07,1,873,2.29,2.29
72377,16749,2014-05-07,1,921,4.99,4.99
72377,16749,2014-05-07,1,878,21.98,21.98
72377,16749,2014-05-07,1,708,34.99,34.99
72378,15190,2014-05-07,1,921,4.99,4.99
72378,15190,2014-05-07,1,707,34.99,34.99
72378,15190,2014-05-07,1,716,49.99,49.99
72378,15190,2014-05-07,1,712,8.99,8.99
72379,21306,2014-05-07,1,921,4.99,4.99
72380,14493,2014-05-07,1,921,4.99,4.99
72380,14493,2014-05-07,1,871,9.99,9.99
72380,14493,2014-05-07,1,870,4.99,4.99
72380,14493,2014-05-07,1,707,34.99,34.99
72381,14784,2014-05-07,1,867,69.99,69.99
72381,14784,2014-05-07,1,713,49.99,49.99
72382,29395,2014-05-07,1,870,4.99,4.99
72382,29395,2014-05-07,1,872,8.99,8.99
72383,21009,2014-05-07,1,870,4.99,4.99
72383,21009,2014-05-07,1,708,34.99,34.99
72384,22829,2014-05-07,1,870,4.99,4.99
72385,29470,2014-05-07,1,931,21.49,21.49
72385,29470,2014-05-07,1,922,3.99,3.99
72385,29470,2014-05-07,1,711,34.99,34.99
72386,26993,2014-05-07,1,922,3.99,3.99
72386,26993,2014-05-07,1,711,34.99,34.99
72387,11566,2014-05-07,1,922,3.99,3.99
72387,11566,2014-05-07,1,931,21.49,21.49
72388,25143,2014-05-07,1,923,4.99,4.99
72388,25143,2014-05-07,1,707,34.99,34.99
72389,13798,2014-05-07,1,934,28.99,28.99
72389,13798,2014-05-07,1,923,4.99,4.99
72389,13798,2014-05-07,1,873,2.29,2.29
72390,11974,2014-05-07,1,930,35.0,35.0
72390,11974,2014-05-07,1,921,4.99,4.99
72390,11974,2014-05-07,1,708,34.99,34.99
72391,11851,2014-05-07,1,930,35.0,35.0
72392,11857,2014-05-07,1,921,4.99,4.99
72392,11857,2014-05-07,1,930,35.0,35.0
72392,11857,2014-05-07,1,707,34.99,34.99
72393,16876,2014-05-07,1,878,21.98,21.98
72393,16876,2014-05-07,1,708,34.99,34.99
72393,16876,2014-05-07,1,715,49.99,49.99
72394,12257,2014-05-07,1,716,49.99,49.99
72395,20658,2014-05-07,1,793,2443.35,2443.35
72395,20658,2014-05-07,1,872,8.99,8.99
72395,20658,2014-05-07,1,870,4.99,4.99
72396,16216,2014-05-07,1,986,564.99,564.99
72396,16216,2014-05-07,1,928,24.99,24.99
72396,16216,2014-05-07,1,860,24.49,24.49
72397,22732,2014-05-07,1,990,539.99,539.99
72397,22732,2014-05-07,1,871,9.99,9.99
72397,22732,2014-05-07,1,870,4.99,4.99
72398,14025,2014-05-07,1,990,539.99,539.99
72398,14025,2014-05-07,1,878,21.98,21.98
72398,14025,2014-05-07,1,871,9.99,9.99
72398,14025,2014-05-07,1,870,4.99,4.99
72398,14025,2014-05-07,1,875,8.99,8.99
72399,18850,2014-05-07,1,783,2294.99,2294.99
72399,18850,2014-05-07,1,878,21.98,21.98
72399,18850,2014-05-07,1,707,34.99,34.99
72399,18850,2014-05-07,1,859,24.49,24.49
72400,18864,2014-05-07,1,783,2294.99,2294.99
72400,18864,2014-05-07,1,878,21.98,21.98
72400,18864,2014-05-07,1,871,9.99,9.99
72400,18864,2014-05-07,1,870,4.99,4.99
72401,18819,2014-05-07,1,784,2294.99,2294.99
72401,18819,2014-05-07,1,870,4.99,4.99
72401,18819,2014-05-07,1,871,9.99,9.99
72401,18819,2014-05-07,1,708,34.99,34.99
72402,18560,2014-05-07,1,784,2294.99,2294.99
72402,18560,2014-05-07,1,878,21.98,21.98
72402,18560,2014-05-07,1,715,49.99,49.99
72403,13733,2014-05-07,1,782,2294.99,2294.99
72403,13733,2014-05-07,1,878,21.98,21.98
72403,13733,2014-05-07,1,880,54.99,54.99
72404,18611,2014-05-07,1,781,2319.99,2319.99
72404,18611,2014-05-07,1,878,21.98,21.98
72404,18611,2014-05-07,1,871,9.99,9.99
72404,18611,2014-05-07,1,870,4.99,4.99
72404,18611,2014-05-07,1,711,34.99,34.99
72405,15506,2014-05-07,1,982,769.49,769.49
72406,18528,2014-05-07,1,783,2294.99,2294.99
72406,18528,2014-05-07,1,878,21.98,21.98
72406,18528,2014-05-07,1,871,9.99,9.99
72406,18528,2014-05-07,1,870,4.99,4.99
72406,18528,2014-05-07,1,716,49.99,49.99
72407,13462,2014-05-07,1,782,2294.99,2294.99
72407,13462,2014-05-07,1,878,21.98,21.98
72407,13462,2014-05-07,1,711,34.99,34.99
72407,13462,2014-05-07,1,858,24.49,24.49
72408,18513,2014-05-07,1,781,2319.99,2319.99
72408,18513,2014-05-07,1,878,21.98,21.98
72409,18460,2014-05-07,1,779,2319.99,2319.99
72409,18460,2014-05-07,1,878,21.98,21.98
72410,13693,2014-05-07,1,970,1214.85,1214.85
72410,13693,2014-05-07,1,934,28.99,28.99
72410,13693,2014-05-07,1,923,4.99,4.99
72410,13693,2014-05-07,1,860,24.49,24.49
72411,19476,2014-05-07,1,953,1214.85,1214.85
72411,19476,2014-05-07,1,872,8.99,8.99
72411,19476,2014-05-07,1,870,4.99,4.99
72411,19476,2014-05-07,1,864,63.5,63.5
72412,22913,2014-05-07,1,794,2443.35,2443.35
72412,22913,2014-05-07,1,708,34.99,34.99
72412,22913,2014-05-07,1,860,24.49,24.49
72413,22987,2014-05-07,1,975,1700.99,1700.99
72413,22987,2014-05-07,1,707,34.99,34.99
72413,22987,2014-05-07,1,859,24.49,24.49
72414,16027,2014-05-07,1,973,1700.99,1700.99
72414,16027,2014-05-07,1,883,53.99,53.99
72415,16616,2014-05-07,1,782,2294.99,2294.99
72415,16616,2014-05-07,1,921,4.99,4.99
72415,16616,2014-05-07,1,930,35.0,35.0
72415,16616,2014-05-07,1,873,2.29,2.29
72416,16630,2014-05-07,1,780,2319.99,2319.99
72416,16630,2014-05-07,1,930,35.0,35.0
72416,16630,2014-05-07,1,921,4.99,4.99
72416,16630,2014-05-07,1,711,34.99,34.99
72417,16495,2014-05-07,1,782,2294.99,2294.99
72417,16495,2014-05-07,1,921,4.99,4.99
72417,16495,2014-05-07,1,930,35.0,35.0
72417,16495,2014-05-07,1,708,34.99,34.99
72417,16495,2014-05-07,1,883,53.99,53.99
72418,13110,2014-05-07,1,779,2319.99,2319.99
72419,26647,2014-05-07,1,963,742.35,742.35
72419,26647,2014-05-07,1,865,63.5,63.5
72419,26647,2014-05-07,1,708,34.99,34.99
72420,16000,2014-05-07,1,967,2384.07,2384.07
72420,16000,2014-05-07,1,711,34.99,34.99
72421,24309,2014-05-07,1,972,1214.85,1214.85
72422,24332,2014-05-07,1,971,1214.85,1214.85
72422,24332,2014-05-07,1,872,8.99,8.99
72422,24332,2014-05-07,1,712,8.99,8.99
72422,24332,2014-05-07,1,870,4.99,4.99
72423,25063,2014-05-07,1,968,2384.07,2384.07
72423,25063,2014-05-07,1,711,34.99,34.99
72424,28257,2014-05-07,1,967,2384.07,2384.07
72424,28257,2014-05-07,1,870,4.99,4.99
72424,28257,2014-05-07,1,872,8.99,8.99
72425,15916,2014-05-07,1,967,2384.07,2384.07
72425,15916,2014-05-07,1,870,4.99,4.99
72425,15916,2014-05-07,1,872,8.99,8.99
72425,15916,2014-05-07,1,880,54.99,54.99
72425,15916,2014-05-07,1,877,7.95,7.95
72426,28195,2014-05-07,1,977,539.99,539.99
72426,28195,2014-05-07,1,708,34.99,34.99
72427,24323,2014-05-07,1,999,539.99,539.99
72427,24323,2014-05-07,1,922,3.99,3.99
72427,24323,2014-05-07,1,931,21.49,21.49
72427,24323,2014-05-07,1,711,34.99,34.99
72428,24221,2014-05-07,1,999,539.99,539.99
72428,24221,2014-05-07,1,870,4.99,4.99
72428,24221,2014-05-07,1,872,8.99,8.99
72429,22137,2014-05-07,1,797,1120.49,1120.49
72429,22137,2014-05-07,1,932,24.99,24.99
72429,22137,2014-05-07,1,922,3.99,3.99
72429,22137,2014-05-07,1,708,34.99,34.99
72430,21929,2014-05-07,1,801,1120.49,1120.49
72430,21929,2014-05-07,1,712,8.99,8.99
72430,21929,2014-05-07,1,884,53.99,53.99
72431,21937,2014-05-07,1,801,1120.49,1120.49
72431,21937,2014-05-07,1,872,8.99,8.99
72431,21937,2014-05-07,1,870,4.99,4.99
72432,18091,2014-05-07,1,975,1700.99,1700.99
72432,18091,2014-05-07,1,716,49.99,49.99
72433,22637,2014-05-07,1,974,1700.99,1700.99
72433,22637,2014-05-07,1,870,4.99,4.99
72433,22637,2014-05-07,1,872,8.99,8.99
72434,14164,2014-05-07,1,977,539.99,539.99
72434,14164,2014-05-07,1,931,21.49,21.49
72435,18173,2014-05-07,1,969,2384.07,2384.07
72435,18173,2014-05-07,1,934,28.99,28.99
72435,18173,2014-05-07,1,923,4.99,4.99
72435,18173,2014-05-07,1,712,8.99,8.99
72436,25484,2014-05-07,1,966,2384.07,2384.07
72436,25484,2014-05-07,1,711,34.99,34.99
72436,25484,2014-05-07,1,714,49.99,49.99
72437,13646,2014-05-07,1,969,2384.07,2384.07
72438,26549,2014-05-07,1,998,539.99,539.99
72438,26549,2014-05-07,1,872,8.99,8.99
72438,26549,2014-05-07,1,870,4.99,4.99
72438,26549,2014-05-07,1,859,24.49,24.49
72439,28132,2014-05-07,1,998,539.99,539.99
72439,28132,2014-05-07,1,872,8.99,8.99
72440,13182,2014-05-08,1,876,120.0,120.0
72441,19580,2014-05-08,1,921,4.99,4.99
72441,19580,2014-05-08,1,929,29.99,29.99
72441,19580,2014-05-08,1,878,21.98,21.98
72441,19580,2014-05-08,1,881,53.99,53.99
72441,19580,2014-05-08,1,712,8.99,8.99
72442,18279,2014-05-08,1,929,29.99,29.99
72442,18279,2014-05-08,1,921,4.99,4.99
72442,18279,2014-05-08,1,878,21.98,21.98
72442,18279,2014-05-08,1,875,8.99,8.99
72443,12369,2014-05-08,1,921,4.99,4.99
72443,12369,2014-05-08,1,878,21.98,21.98
72444,14100,2014-05-08,1,923,4.99,4.99
72444,14100,2014-05-08,1,707,34.99,34.99
72445,19578,2014-05-08,1,884,53.99,53.99
72446,14682,2014-05-08,1,716,49.99,49.99
72447,13026,2014-05-08,1,715,49.99,49.99
72448,13634,2014-05-08,1,876,120.0,120.0
72449,19941,2014-05-08,1,783,2294.99,2294.99
72449,19941,2014-05-08,1,921,4.99,4.99
72449,19941,2014-05-08,1,930,35.0,35.0
72449,19941,2014-05-08,1,712,8.99,8.99
72449,19941,2014-05-08,1,708,34.99,34.99
72450,19420,2014-05-08,1,780,2319.99,2319.99
72450,19420,2014-05-08,1,878,21.98,21.98
72450,19420,2014-05-08,1,871,9.99,9.99
72450,19420,2014-05-08,1,870,4.99,4.99
72451,16278,2014-05-08,1,992,539.99,539.99
72451,16278,2014-05-08,1,712,8.99,8.99
72452,11752,2014-05-08,1,928,24.99,24.99
72452,11752,2014-05-08,1,921,4.99,4.99
72452,11752,2014-05-08,1,878,21.98,21.98
72453,26194,2014-05-08,1,928,24.99,24.99
72453,26194,2014-05-08,1,921,4.99,4.99
72453,26194,2014-05-08,1,878,21.98,21.98
72453,26194,2014-05-08,1,870,4.99,4.99
72453,26194,2014-05-08,1,871,9.99,9.99
72454,11820,2014-05-08,1,921,4.99,4.99
72454,11820,2014-05-08,1,929,29.99,29.99
72455,23150,2014-05-08,1,929,29.99,29.99
72455,23150,2014-05-08,1,873,2.29,2.29
72455,23150,2014-05-08,1,877,7.95,7.95
72455,23150,2014-05-08,1,712,8.99,8.99
72456,23388,2014-05-08,1,921,4.99,4.99
72456,23388,2014-05-08,1,929,29.99,29.99
72456,23388,2014-05-08,1,708,34.99,34.99
72457,14567,2014-05-08,1,871,9.99,9.99
72457,14567,2014-05-08,1,870,4.99,4.99
72458,21262,2014-05-08,1,870,4.99,4.99
72458,21262,2014-05-08,1,871,9.99,9.99
72458,21262,2014-05-08,1,882,53.99,53.99
72459,18977,2014-05-08,1,867,69.99,69.99
72459,18977,2014-05-08,1,714,49.99,49.99
72459,18977,2014-05-08,1,712,8.99,8.99
72460,18550,2014-05-08,1,870,4.99,4.99
72460,18550,2014-05-08,1,708,34.99,34.99
72460,18550,2014-05-08,1,860,24.49,24.49
72461,16923,2014-05-08,1,870,4.99,4.99
72461,16923,2014-05-08,1,880,54.99,54.99
72462,23009,2014-05-08,1,921,4.99,4.99
72462,23009,2014-05-08,1,873,2.29,2.29
72463,15835,2014-05-08,1,921,4.99,4.99
72463,15835,2014-05-08,1,708,34.99,34.99
72463,15835,2014-05-08,1,884,53.99,53.99
72464,14408,2014-05-08,1,878,21.98,21.98
72464,14408,2014-05-08,1,708,34.99,34.99
72464,14408,2014-05-08,1,874,8.99,8.99
72465,13934,2014-05-08,1,878,21.98,21.98
72465,13934,2014-05-08,1,874,8.99,8.99
72466,16402,2014-05-08,1,921,4.99,4.99
72467,18138,2014-05-08,1,878,21.98,21.98
72467,18138,2014-05-08,1,883,53.99,53.99
72468,25687,2014-05-08,1,922,3.99,3.99
72468,25687,2014-05-08,1,875,8.99,8.99
72469,20137,2014-05-08,1,929,29.99,29.99
72469,20137,2014-05-08,1,921,4.99,4.99
72469,20137,2014-05-08,1,712,8.99,8.99
72469,20137,2014-05-08,1,707,34.99,34.99
72470,20906,2014-05-08,1,929,29.99,29.99
72470,20906,2014-05-08,1,873,2.29,2.29
72471,26877,2014-05-08,1,922,3.99,3.99
72471,26877,2014-05-08,1,707,34.99,34.99
72472,25315,2014-05-08,1,922,3.99,3.99
72472,25315,2014-05-08,1,873,2.29,2.29
72473,22805,2014-05-08,1,922,3.99,3.99
72474,16043,2014-05-08,1,923,4.99,4.99
72474,16043,2014-05-08,1,711,34.99,34.99
72475,11166,2014-05-08,1,921,4.99,4.99
72475,11166,2014-05-08,1,930,35.0,35.0
72476,11085,2014-05-08,1,930,35.0,35.0
72476,11085,2014-05-08,1,921,4.99,4.99
72476,11085,2014-05-08,1,708,34.99,34.99
72477,11848,2014-05-08,1,930,35.0,35.0
72477,11848,2014-05-08,1,921,4.99,4.99
72477,11848,2014-05-08,1,873,2.29,2.29
72478,13201,2014-05-08,1,930,35.0,35.0
72478,13201,2014-05-08,1,921,4.99,4.99
72478,13201,2014-05-08,1,873,2.29,2.29
72478,13201,2014-05-08,1,877,7.95,7.95
72479,18860,2014-05-08,1,781,2319.99,2319.99
72479,18860,2014-05-08,1,921,4.99,4.99
72479,18860,2014-05-08,1,930,35.0,35.0
72479,18860,2014-05-08,1,708,34.99,34.99
72480,18537,2014-05-08,1,783,2294.99,2294.99
72481,15466,2014-05-08,1,980,769.49,769.49
72481,15466,2014-05-08,1,707,34.99,34.99
72482,18512,2014-05-08,1,783,2294.99,2294.99
72482,18512,2014-05-08,1,880,54.99,54.99
72483,18395,2014-05-08,1,781,2319.99,2319.99
72483,18395,2014-05-08,1,880,54.99,54.99
72484,16657,2014-05-08,1,779,2319.99,2319.99
72484,16657,2014-05-08,1,873,2.29,2.29
72485,16029,2014-05-08,1,973,1700.99,1700.99
72485,16029,2014-05-08,1,708,34.99,34.99
72486,22908,2014-05-08,1,795,2443.35,2443.35
72486,22908,2014-05-08,1,933,32.6,32.6
72486,22908,2014-05-08,1,922,3.99,3.99
72487,22857,2014-05-08,1,796,2443.35,2443.35
72488,22988,2014-05-08,1,974,1700.99,1700.99
72488,22988,2014-05-08,1,715,49.99,49.99
72489,16025,2014-05-08,1,975,1700.99,1700.99
72489,16025,2014-05-08,1,711,34.99,34.99
72489,16025,2014-05-08,1,859,24.49,24.49
72490,26571,2014-05-08,1,797,1120.49,1120.49
72490,26571,2014-05-08,1,707,34.99,34.99
72491,27702,2014-05-08,1,798,1120.49,1120.49
72491,27702,2014-05-08,1,711,34.99,34.99
72492,13021,2014-05-08,1,991,539.99,539.99
72492,13021,2014-05-08,1,878,21.98,21.98
72492,13021,2014-05-08,1,708,34.99,34.99
72493,14012,2014-05-08,1,780,2319.99,2319.99
72493,14012,2014-05-08,1,930,35.0,35.0
72493,14012,2014-05-08,1,921,4.99,4.99
72493,14012,2014-05-08,1,866,63.5,63.5
72494,17328,2014-05-08,1,981,769.49,769.49
72494,17328,2014-05-08,1,870,4.99,4.99
72494,17328,2014-05-08,1,708,34.99,34.99
72495,13111,2014-05-08,1,782,2294.99,2294.99
72495,13111,2014-05-08,1,878,21.98,21.98
72495,13111,2014-05-08,1,870,4.99,4.99
72495,13111,2014-05-08,1,871,9.99,9.99
72495,13111,2014-05-08,1,881,53.99,53.99
72496,28297,2014-05-08,1,957,2384.07,2384.07
72496,28297,2014-05-08,1,712,8.99,8.99
72497,26681,2014-05-08,1,959,742.35,742.35
72498,23074,2014-05-08,1,968,2384.07,2384.07
72498,23074,2014-05-08,1,860,24.49,24.49
72498,23074,2014-05-08,1,707,34.99,34.99
72499,20744,2014-05-08,1,977,539.99,539.99
72499,20744,2014-05-08,1,874,8.99,8.99
72500,24321,2014-05-08,1,977,539.99,539.99
72500,24321,2014-05-08,1,872,8.99,8.99
72501,21923,2014-05-08,1,800,1120.49,1120.49
72502,14888,2014-05-08,1,799,1120.49,1120.49
72502,14888,2014-05-08,1,883,53.99,53.99
72502,14888,2014-05-08,1,860,24.49,24.49
72503,18525,2014-05-08,1,973,1700.99,1700.99
72503,18525,2014-05-08,1,707,34.99,34.99
72504,18980,2014-05-08,1,976,1700.99,1700.99
72504,18980,2014-05-08,1,713,49.99,49.99
72505,18998,2014-05-08,1,976,1700.99,1700.99
72505,18998,2014-05-08,1,932,24.99,24.99
72505,18998,2014-05-08,1,922,3.99,3.99
72505,18998,2014-05-08,1,880,54.99,54.99
72506,18803,2014-05-08,1,976,1700.99,1700.99
72506,18803,2014-05-08,1,714,49.99,49.99
72507,22618,2014-05-08,1,976,1700.99,1700.99
72508,25582,2014-05-08,1,799,1120.49,1120.49
72508,25582,2014-05-08,1,712,8.99,8.99
72508,25582,2014-05-08,1,707,34.99,34.99
72509,28474,2014-05-08,1,997,539.99,539.99
72509,28474,2014-05-08,1,931,21.49,21.49
72509,28474,2014-05-08,1,922,3.99,3.99
72510,25552,2014-05-08,1,998,539.99,539.99
72510,25552,2014-05-08,1,872,8.99,8.99
72510,25552,2014-05-08,1,870,4.99,4.99
72511,13257,2014-05-08,1,956,2384.07,2384.07
72511,13257,2014-05-08,1,707,34.99,34.99
72512,15130,2014-05-08,1,979,742.35,742.35
72513,28120,2014-05-08,1,999,539.99,539.99
72514,24592,2014-05-09,1,973,1700.99,1700.99
72514,24592,2014-05-09,1,870,4.99,4.99
72514,24592,2014-05-09,1,872,8.99,8.99
72515,17234,2014-05-09,1,921,4.99,4.99
72515,17234,2014-05-09,1,929,29.99,29.99
72515,17234,2014-05-09,1,873,2.29,2.29
72516,24376,2014-05-09,1,870,4.99,4.99
72517,13668,2014-05-09,1,877,7.95,7.95
72518,12351,2014-05-09,1,858,24.49,24.49
72519,19623,2014-05-09,1,934,28.99,28.99
72519,19623,2014-05-09,1,923,4.99,4.99
72519,19623,2014-05-09,1,707,34.99,34.99
72519,19623,2014-05-09,1,858,24.49,24.49
72520,19474,2014-05-09,1,980,769.49,769.49
72520,19474,2014-05-09,1,929,29.99,29.99
72520,19474,2014-05-09,1,921,4.99,4.99
72520,19474,2014-05-09,1,873,2.29,2.29
72521,15620,2014-05-09,1,783,2294.99,2294.99
72521,15620,2014-05-09,1,921,4.99,4.99
72521,15620,2014-05-09,1,930,35.0,35.0
72521,15620,2014-05-09,1,878,21.98,21.98
72521,15620,2014-05-09,1,860,24.49,24.49
72522,28760,2014-05-09,1,932,24.99,24.99
72522,28760,2014-05-09,1,922,3.99,3.99
72523,25376,2014-05-09,1,933,32.6,32.6
72524,26243,2014-05-09,1,928,24.99,24.99
72524,26243,2014-05-09,1,873,2.29,2.29
72525,19870,2014-05-09,1,929,29.99,29.99
72525,19870,2014-05-09,1,921,4.99,4.99
72525,19870,2014-05-09,1,873,2.29,2.29
72526,12916,2014-05-09,1,929,29.99,29.99
72527,11262,2014-05-09,1,929,29.99,29.99
72527,11262,2014-05-09,1,921,4.99,4.99
72527,11262,2014-05-09,1,858,24.49,24.49
72527,11262,2014-05-09,1,707,34.99,34.99
72528,24260,2014-05-09,1,921,4.99,4.99
72528,24260,2014-05-09,1,929,29.99,29.99
72528,24260,2014-05-09,1,871,9.99,9.99
72529,20540,2014-05-09,1,871,9.99,9.99
72530,20521,2014-05-09,1,871,9.99,9.99
72530,20521,2014-05-09,1,870,4.99,4.99
72530,20521,2014-05-09,1,873,2.29,2.29
72530,20521,2014-05-09,1,877,7.95,7.95
72531,16858,2014-05-09,1,870,4.99,4.99
72532,16806,2014-05-09,1,870,4.99,4.99
72532,16806,2014-05-09,1,716,49.99,49.99
72533,15358,2014-05-09,1,921,4.99,4.99
72533,15358,2014-05-09,1,708,34.99,34.99
72534,14764,2014-05-09,1,921,4.99,4.99
72534,14764,2014-05-09,1,873,2.29,2.29
72535,20773,2014-05-09,1,878,21.98,21.98
72535,20773,2014-05-09,1,712,8.99,8.99
72536,17638,2014-05-09,1,929,29.99,29.99
72536,17638,2014-05-09,1,921,4.99,4.99
72536,17638,2014-05-09,1,707,34.99,34.99
72537,14187,2014-05-09,1,922,3.99,3.99
72537,14187,2014-05-09,1,933,32.6,32.6
72538,16941,2014-05-09,1,928,24.99,24.99
72538,16941,2014-05-09,1,921,4.99,4.99
72538,16941,2014-05-09,1,708,34.99,34.99
72539,23971,2014-05-09,1,870,4.99,4.99
72539,23971,2014-05-09,1,707,34.99,34.99
72539,23971,2014-05-09,1,713,49.99,49.99
72539,23971,2014-05-09,1,712,8.99,8.99
72540,22474,2014-05-09,1,870,4.99,4.99
72540,22474,2014-05-09,1,874,8.99,8.99
72541,23617,2014-05-09,1,929,29.99,29.99
72541,23617,2014-05-09,1,921,4.99,4.99
72542,12592,2014-05-09,1,934,28.99,28.99
72542,12592,2014-05-09,1,923,4.99,4.99
72542,12592,2014-05-09,1,712,8.99,8.99
72543,24216,2014-05-09,1,870,4.99,4.99
72543,24216,2014-05-09,1,708,34.99,34.99
72543,24216,2014-05-09,1,712,8.99,8.99
72544,11726,2014-05-09,1,930,35.0,35.0
72544,11726,2014-05-09,1,921,4.99,4.99
72544,11726,2014-05-09,1,878,21.98,21.98
72544,11726,2014-05-09,1,866,63.5,63.5
72544,11726,2014-05-09,1,711,34.99,34.99
72545,16229,2014-05-09,1,990,539.99,539.99
72545,16229,2014-05-09,1,928,24.99,24.99
72545,16229,2014-05-09,1,921,4.99,4.99
72545,16229,2014-05-09,1,873,2.29,2.29
72546,18514,2014-05-09,1,780,2319.99,2319.99
72546,18514,2014-05-09,1,871,9.99,9.99
72546,18514,2014-05-09,1,870,4.99,4.99
72546,18514,2014-05-09,1,880,54.99,54.99
72547,18519,2014-05-09,1,780,2319.99,2319.99
72547,18519,2014-05-09,1,921,4.99,4.99
72547,18519,2014-05-09,1,930,35.0,35.0
72547,18519,2014-05-09,1,873,2.29,2.29
72548,15422,2014-05-09,1,982,769.49,769.49
72548,15422,2014-05-09,1,878,21.98,21.98
72548,15422,2014-05-09,1,708,34.99,34.99
72548,15422,2014-05-09,1,860,24.49,24.49
72549,13482,2014-05-09,1,784,2294.99,2294.99
72549,13482,2014-05-09,1,878,21.98,21.98
72549,13482,2014-05-09,1,873,2.29,2.29
72550,18420,2014-05-09,1,784,2294.99,2294.99
72550,18420,2014-05-09,1,876,120.0,120.0
72551,20708,2014-05-09,1,783,2294.99,2294.99
72551,20708,2014-05-09,1,930,35.0,35.0
72551,20708,2014-05-09,1,921,4.99,4.99
72552,18432,2014-05-09,1,781,2319.99,2319.99
72552,18432,2014-05-09,1,712,8.99,8.99
72552,18432,2014-05-09,1,878,21.98,21.98
72553,18435,2014-05-09,1,780,2319.99,2319.99
72553,18435,2014-05-09,1,878,21.98,21.98
